
0	1.76951	7.26587	1.20680	
1	1.98303	7.29810	0.301699	
2	1.72667	6.45305	0.793607	
3	1.14650	4.35762	0.574648	
4	0.489844	1.96958	0.266777	
5	0.149062	0.718371	0.101199	
6	0.0394291	0.282989	0.0416396	
7	0.0100037	0.128341	0.0193271	
