
0	1.76951	7.26587	1.20680	
1	1.98303	7.29810	0.301699	
2	0.643107	3.93039	0.497953	
3	0.173033	1.97668	0.288950	
4	0.0440284	0.987876	0.148853	
5	0.0110551	0.493817	0.0749517	
6	0.00276678	0.246891	0.0375408	
7	0.000691882	0.123443	0.0187785	
