
0	1.76951	7.26587	1.20680	
1	1.98303	7.29810	0.301699	
2	1.98735	7.30325	0.904865	
3	1.97537	7.25895	0.947274	
4	1.92834	7.08468	0.927993	
5	1.76079	6.46409	0.848061	
6	1.30732	4.78940	0.630708	
7	0.645016	2.35670	0.311913	
