
0	1.76951	7.26587	1.20680	
1	1.98303	7.29810	0.301699	
2	0.994685	4.45128	0.544177	
3	0.334913	2.13974	0.303445	
4	0.0915915	1.01471	0.151215	
5	0.0234494	0.497433	0.0752685	
6	0.00589794	0.247352	0.0375811	
7	0.00147673	0.123501	0.0187836	
