0.75	-1.125	0.1	-0.239063
0.75	-1	0.1	-0.2
0.75	-0.875	0.1	-0.164063
0.75	-0.75	0.1	-0.13125
0.75	-0.625	0.1	-0.101562
0.75	-0.5	0.1	-0.075
0.75	-0.375	0.1	-0.0515625
0.75	-0.25	0.1	-0.03125
0.75	-0.125	0.1	-0.0140625
0.75	0	0.1	0

0.875	-2	0.1	-0.6
0.875	-1.875	0.1	-0.539062
0.875	-1.75	0.1	-0.48125
0.875	-1.625	0.1	-0.426563
0.875	-1.5	0.1	-0.375
0.875	-1.375	0.1	-0.326563
0.875	-1.25	0.1	-0.28125
0.875	-1.125	0.1	-0.239063
0.875	-1	0.1	-0.2
0.875	-0.875	0.1	-0.164063
0.875	-0.75	0.1	-0.13125
0.875	-0.625	0.1	-0.101562
0.875	-0.5	0.1	-0.075
0.875	-0.375	0.1	-0.0515625
0.875	-0.25	0.1	-0.03125
0.875	-0.125	0.1	-0.0140625
0.875	0	0.1	0

1	-2	0.1	-0.6
1	-1.875	0.1	-0.539062
1	-1.75	0.1	-0.48125
1	-1.625	0.1	-0.426563
1	-1.5	0.1	-0.375
1	-1.375	0.1	-0.326563
1	-1.25	0.1	-0.28125
1	-1.125	0.1	-0.239063
1	-1	0.1	-0.2
1	-0.875	0.1	-0.164063
1	-0.75	0.1	-0.13125
1	-0.625	0.1	-0.101562
1	-0.5	0.1	-0.075
1	-0.375	0.1	-0.0515625
1	-0.25	0.1	-0.03125
1	-0.125	0.1	-0.0140625
1	0	0.1	0

1.125	-2	0.1	-0.6
1.125	-1.875	0.1	-0.539062
1.125	-1.75	0.1	-0.48125
1.125	-1.625	0.1	-0.426563
1.125	-1.5	0.1	-0.375
1.125	-1.375	0.1	-0.326563
1.125	-1.25	0.1	-0.28125
1.125	-1.125	0.1	-0.239063
1.125	-1	0.1	-0.2
1.125	-0.875	0.1	-0.164063
1.125	-0.75	0.1	-0.13125
1.125	-0.625	0.1	-0.101562
1.125	-0.5	0.1	-0.075
1.125	-0.375	0.1	-0.0515625
1.125	-0.25	0.1	-0.03125
1.125	-0.125	0.1	-0.0140625
1.125	0	0.1	0

1.25	-2	0.1	-0.6
1.25	-1.875	0.1	-0.539062
1.25	-1.75	0.1	-0.48125
1.25	-1.625	0.1	-0.426563
1.25	-1.5	0.1	-0.375
1.25	-1.375	0.1	-0.326563
1.25	-1.25	0.1	-0.28125
1.25	-1.125	0.1	-0.239063
1.25	-1	0.1	-0.2
1.25	-0.875	0.1	-0.164063
1.25	-0.75	0.1	-0.13125
1.25	-0.625	0.1	-0.101562
1.25	-0.5	0.1	-0.075
1.25	-0.375	0.1	-0.0515625
1.25	-0.25	0.1	-0.03125
1.25	-0.125	0.1	-0.0140625
1.25	0	0.1	0

1.375	-2	0.1	-0.6
1.375	-1.875	0.1	-0.539062
1.375	-1.75	0.1	-0.48125
1.375	-1.625	0.1	-0.426563
1.375	-1.5	0.1	-0.375
1.375	-1.375	0.1	-0.326563
1.375	-1.25	0.1	-0.28125
1.375	-1.125	0.1	-0.239063
1.375	-1	0.1	-0.2
1.375	-0.875	0.1	-0.164063
1.375	-0.75	0.1	-0.13125
1.375	-0.625	0.1	-0.101562
1.375	-0.5	0.1	-0.075
1.375	-0.375	0.1	-0.0515625
1.375	-0.25	0.1	-0.03125
1.375	-0.125	0.1	-0.0140625
1.375	0	0.1	0

1.5	-2	0.1	-0.6
1.5	-1.875	0.1	-0.539062
1.5	-1.75	0.1	-0.48125
1.5	-1.625	0.1	-0.426563
1.5	-1.5	0.1	-0.375
1.5	-1.375	0.1	-0.326563
1.5	-1.25	0.1	-0.28125
1.5	-1.125	0.1	-0.239063
1.5	-1	0.1	-0.2
1.5	-0.875	0.1	-0.164063
1.5	-0.75	0.1	-0.13125
1.5	-0.625	0.1	-0.101562
1.5	-0.5	0.1	-0.075
1.5	-0.375	0.1	-0.0515625
1.5	-0.25	0.1	-0.03125
1.5	-0.125	0.1	-0.0140625
1.5	0	0.1	0

1.625	-2	0.1	-0.6
1.625	-1.875	0.1	-0.539062
1.625	-1.75	0.1	-0.48125
1.625	-1.625	0.1	-0.426563
1.625	-1.5	0.1	-0.375
1.625	-1.375	0.1	-0.326563
1.625	-1.25	0.1	-0.28125
1.625	-1.125	0.1	-0.239063
1.625	-1	0.1	-0.2
1.625	-0.875	0.1	-0.164063
1.625	-0.75	0.1	-0.13125
1.625	-0.625	0.1	-0.101562
1.625	-0.5	0.1	-0.075
1.625	-0.375	0.1	-0.0515625
1.625	-0.25	0.1	-0.03125
1.625	-0.125	0.1	-0.0140625
1.625	0	0.1	0

1.75	-2	0.1	-0.6
1.75	-1.875	0.1	-0.539062
1.75	-1.75	0.1	-0.48125
1.75	-1.625	0.1	-0.426563
1.75	-1.5	0.1	-0.375
1.75	-1.375	0.1	-0.326563
1.75	-1.25	0.1	-0.28125
1.75	-1.125	0.1	-0.239063
1.75	-1	0.1	-0.2
1.75	-0.875	0.1	-0.164063
1.75	-0.75	0.1	-0.13125
1.75	-0.625	0.1	-0.101562
1.75	-0.5	0.1	-0.075
1.75	-0.375	0.1	-0.0515625
1.75	-0.25	0.1	-0.03125
1.75	-0.125	0.1	-0.0140625
1.75	0	0.1	0

1.875	-2	0.1	-0.6
1.875	-1.875	0.1	-0.539062
1.875	-1.75	0.1	-0.48125
1.875	-1.625	0.1	-0.426563
1.875	-1.5	0.1	-0.375
1.875	-1.375	0.1	-0.326563
1.875	-1.25	0.1	-0.28125
1.875	-1.125	0.1	-0.239063
1.875	-1	0.1	-0.2
1.875	-0.875	0.1	-0.164063
1.875	-0.75	0.1	-0.13125
1.875	-0.625	0.1	-0.101562
1.875	-0.5	0.1	-0.075
1.875	-0.375	0.1	-0.0515625
1.875	-0.25	0.1	-0.03125
1.875	-0.125	0.1	-0.0140625
1.875	0	0.1	0

2	-2	0.1	-0.6
2	-1.875	0.1	-0.539062
2	-1.75	0.1	-0.48125
2	-1.625	0.1	-0.426563
2	-1.5	0.1	-0.375
2	-1.375	0.1	-0.326563
2	-1.25	0.1	-0.28125
2	-1.125	0.1	-0.239063
2	-1	0.1	-0.2
2	-0.875	0.1	-0.164063
2	-0.75	0.1	-0.13125
2	-0.625	0.1	-0.101562
2	-0.5	0.1	-0.075
2	-0.375	0.1	-0.0515625
2	-0.25	0.1	-0.03125
2	-0.125	0.1	-0.0140625
2	0	0.1	0

